760 8 2
0 0 4.72222 -3.33333 -1.07374e+008 -9 2 -27 0 0
0.64 0 -22.6389 -26.6667 12 -9 2 -27 0 0
0.7072 0 -36.3194 -38.3333 -4.2 -3 1 -8 0 0
0.56576 0 -13.9931 -22.4911 -1.08 -3 1 -8 0 0
0.362086 0 -3.94097 -14.5095 0.168 -3 1 -8 0 0
0.231735 0 1.77951 -10.1193 2.4672 -9 3 -27 0 0
0.148311 0 2.52019 -7.40966 4.58688 -9 3 -27 0 0
0.0949188 0 5.24946 -7.16227 -4.16525 -3 1 -8 0 0
0.060748 0 6.21964 -4.88322 6.7339 -3 1 -8 0 0
0.0388787 0 6.83322 -5.36714 6.89356 -3 1 -8 0 0
0.0248824 0.6 5.15678 -5.50435 -6.24258 -3 1 -8 0 0
0.0159247 0.6 4.11348 -4.50656 -6.69703 0 0 0 0 0
0.0101918 0.6 1.0699 -1.35238 4.52119 0 0 0 0 0
0.00652277 0.6 -24.4651 -25.6762 -1.79152 0 0 0 0 0
0.402505 0.6 -37.2325 -37.8381 6.48339 -3 1 -9 0 0
0.641503 0.566667 -22.3047 -20.3993 1.99336 -3 1 -12 0 0
0.410562 0.533333 -7.53392 -13.2918 -4.00266 -3 1 -9 0 0
0.59707 0.6 -2.75344 -8.33507 -1.60106 -3 1 -9 0 0
0.382125 0.566667 2.78994 -4.05492 1.15957 -3 1 -8 0 0
0.24456 0.633333 3.03971 -3.6722 -0.73617 -2 1 -2 0 0
0.156518 0.6 2.83564 -3.52529 -0.894468 -9 2 -14 0 0
0.100172 0.633333 5.13404 -2.43832 -0.357787 -10 2 -14 0 0
0.0641099 0.6 6.08009 -0.520147 -0.143115 -13 2 -14 0 0
0.430773 0.633333 0.15543 -0.85129 -4.25725 -11 3 -19 0 0
0.275695 0.633333 2.44258 -2.03976 0.0971016 -5 2 -2 0 0
0.176445 0.666667 4.26183 -2.37123 -1.76116 -7 2 -2 0 0
0.112924 0.7 0.441726 -3.12818 -3.10446 -8 3 -16 0 0
0.0722717 0.666667 -3.49535 -3.45554 4.75821 -9 3 -16 0 0
0.0462539 0.766667 -0.70601 -3.24178 0.703286 -13 3 -20 0 0
0.0296025 0.733333 3.46644 -2.56074 2.08131 -11 4 -22 0 0
0.0189456 0.7 -1.47191 -2.55352 -5.16747 -8 3 -15 0 0
0.0121252 0.733333 1.56668 -2.54365 -4.46699 -8 3 -15 0 0
0.643492 0.7 -24.2167 -26.2718 -1.7868 -10 4 -22 0 0
